Verkehrstage;Starthafen;Abfahrt;Schiff;Zielhafen;Ankunft;Verkehrsart;Bezeichnung;Rundfahrt;Kapazität;Sicht+buchbar;Handkasse;Automat;Spezial;Urlaubsservice;Kurbeitragskontrolle;Banderole ;Ein-Aussteiger
25.03.2018;SP;18:25:00;SP1;NS;19:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
27.03.2018;SP;18:25:00;SP1;NS;19:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
29.03.2018;SP;13:00:00;SP1;NS;13:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
30.03.2018;SP;14:40:00;SP1;NS;15:20:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
31.03.2018;SP;10:25:00;SP1;NS;11:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
31.03.2018;SP;15:25:00;SP1;NS;16:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
01.04.2018;SP;11:15:00;SP1;NS;11:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
01.04.2018;SP;16:00:00;SP1;NS;16:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
02.04.2018;SP;12:15:00;SP1;NS;12:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
02.04.2018;SP;16:25:00;SP1;NS;17:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
03.04.2018;SP;12:25:00;SP1;NS;13:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
04.04.2018;SP;13:00:00;SP1;NS;13:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
04.04.2018;SP;18:00:00;SP1;NS;18:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
05.04.2018;SP;13:25:00;SP1;NS;14:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
05.04.2018;SP;18:00:00;SP1;NS;18:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
07.04.2018;SP;12:45:00;SP1;NS;13:25:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
07.04.2018;SP;19:00:00;SP1;NS;19:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
08.04.2018;SP;14:25:00;SP1;NS;15:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
06.05.2018;SP;13:30:00;SP1;NS;14:10:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
06.05.2018;SP;18:15:00;SP1;NS;18:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
07.05.2018;SP;14:15:00;SP1;NS;14:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
08.05.2018;SP;15:15:00;SP1;NS;15:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
08.05.2018;SP;18:00:00;SP1;NS;18:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
09.05.2018;SP;16:25:00;SP1;NS;17:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
10.05.2018;SP;10:25:00;SP1;NS;11:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
11.05.2018;SP;17:15:00;SP1;NS;17:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
12.05.2018;SP;12:00:00;SP1;NS;12:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
13.05.2018;SP;10:25:00;SP1;NS;11:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
13.05.2018;SP;13:25:00;SP1;NS;14:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
14.05.2018;SP;11:00:00;SP1;NS;11:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
14.05.2018;SP;14:25:00;SP1;NS;15:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
15.05.2018;SP;12:15:00;SP1;NS;12:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
15.05.2018;SP;15:00:00;SP1;NS;15:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
16.05.2018;SP;11:00:00;SP1;NS;11:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
16.05.2018;SP;15:25:00;SP1;NS;16:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
17.05.2018;SP;13:45:00;SP1;NS;14:25:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
17.05.2018;SP;16:25:00;SP1;NS;17:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
18.05.2018;SP;14:25:00;SP1;NS;15:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
18.05.2018;SP;17:15:00;SP1;NS;17:55:00;1;Fahrplan 2018;0;1;0;0;0;;0;0;Banderole 1;0
19.05.2018;SP;13:15:00;SP1;NS;13:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
19.05.2018;SP;17:00:00;SP1;NS;17:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
20.05.2018;SP;13:25:00;SP1;NS;14:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
20.05.2018;SP;18:00:00;SP1;NS;18:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
21.05.2018;SP;14:30:00;SP1;NS;15:10:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
21.05.2018;SP;18:25:00;SP1;NS;19:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
22.05.2018;SP;15:45:00;SP1;NS;16:25:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
25.05.2018;SP;12:00:00;SP1;NS;12:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
25.05.2018;SP;19:15:00;SP1;NS;19:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
26.05.2018;SP;12:25:00;SP1;NS;13:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
27.05.2018;SP;13:25:00;SP1;NS;14:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
28.05.2018;SP;14:25:00;SP1;NS;15:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
29.05.2018;SP;15:15:00;SP1;NS;15:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
30.05.2018;SP;15:45:00;SP1;NS;16:25:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
31.05.2018;SP;11:15:00;SP1;NS;11:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
31.05.2018;SP;16:15:00;SP1;NS;16:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
01.06.2018;SP;12:15:00;SP1;NS;12:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
02.06.2018;SP;13:00:00;SP1;NS;13:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
03.06.2018;SP;13:00:00;SP1;NS;13:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
03.06.2018;SP;18:00:00;SP1;NS;18:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
05.06.2018;SP;14:00:00;SP1;NS;14:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
05.06.2018;SP;19:00:00;SP1;NS;19:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
06.06.2018;SP;14:15:00;SP1;NS;14:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
07.06.2018;SP;14:00:00;SP1;NS;14:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
08.06.2018;SP;09:25:00;SP1;NS;10:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
08.06.2018;SP;19:00:00;SP1;NS;19:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
09.06.2018;SP;10:25:00;SP1;NS;11:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
09.06.2018;SP;18:25:00;SP1;NS;19:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
10.06.2018;SP;11:25:00;SP1;NS;12:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
10.06.2018;SP;19:00:00;SP1;NS;19:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
11.06.2018;SP;12:25:00;SP1;NS;13:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
11.06.2018;SP;20:00:00;SP1;NS;20:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
12.06.2018;SP;13:25:00;SP1;NS;14:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
13.06.2018;SP;09:25:00;SP1;NS;10:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
13.06.2018;SP;14:25:00;SP1;NS;15:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
14.06.2018;SP;10:10:00;SP1;NS;10:50:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
15.06.2018;SP;11:10:00;SP1;NS;11:50:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
16.06.2018;SP;12:25:00;SP1;NS;13:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
16.06.2018;SP;16:25:00;SP1;NS;17:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
17.06.2018;SP;13:10:00;SP1;NS;13:50:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
17.06.2018;SP;17:25:00;SP1;NS;18:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
19.06.2018;SP;14:00:00;SP1;NS;14:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
20.06.2018;SP;15:00:00;SP1;NS;15:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
20.06.2018;SP;19:25:00;SP1;NS;20:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
21.06.2018;SP;17:25:00;SP1;NS;18:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
23.06.2018;SP;11:15:00;SP1;NS;11:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
24.06.2018;SP;10:25:00;SP1;NS;11:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
24.06.2018;SP;18:00:00;SP1;NS;18:40:00;1;Fahrplan 2018;0;1;0;0;0;;0;0;Banderole 1;0
25.06.2018;SP;12:00:00;SP1;NS;12:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
25.06.2018;SP;19:00:00;SP1;NS;19:40:00;1;Fahrplan 2018;0;1;0;0;0;;0;0;Banderole 1;0
26.06.2018;SP;11:00:00;SP1;NS;11:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
26.06.2018;SP;14:00:00;SP1;NS;14:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
27.06.2018;SP;14:45:00;SP1;NS;15:25:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
28.06.2018;SP;15:25:00;SP1;NS;16:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
29.06.2018;SP;11:15:00;SP1;NS;11:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
29.06.2018;SP;21:45:00;SP1;NS;22:25:00;1;Fahrplan 2018;0;1;0;0;0;;0;0;Banderole 1;0
30.06.2018;SP;12:10:00;SP1;NS;12:50:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
30.06.2018;SP;16:25:00;SP1;NS;17:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
01.07.2018;SP;12:10:00;SP1;NS;12:50:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
01.07.2018;SP;17:00:00;SP1;NS;17:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
02.07.2018;SP;12:25:00;SP1;NS;13:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
02.07.2018;SP;17:25:00;SP1;NS;18:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
03.07.2018;SP;13:10:00;SP1;NS;13:50:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
03.07.2018;SP;18:10:00;SP1;NS;18:50:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
04.07.2018;SP;13:25:00;SP1;NS;14:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
05.07.2018;SP;14:10:00;SP1;NS;14:50:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
05.07.2018;SP;18:25:00;SP1;NS;19:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
06.07.2018;SP;13:25:00;SP1;NS;14:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
07.07.2018;SP;16:25:00;SP1;NS;17:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
07.07.2018;SP;19:15:00;SP1;NS;19:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
08.07.2018;SP;10:00:00;SP1;NS;10:40:00;1;Fahrplan 2018;0;1;0;0;0;;0;0;Banderole 1;0
08.07.2018;SP;17:15:00;SP1;NS;17:55:00;1;Fahrplan 2018;0;1;0;0;0;;0;0;Banderole 1;0
09.07.2018;SP;11:00:00;SP1;NS;11:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
09.07.2018;SP;18:00:00;SP1;NS;18:40:00;1;Fahrplan 2018;0;1;0;0;0;;0;0;Banderole 1;0
10.07.2018;SP;12:00:00;SP1;NS;12:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
10.07.2018;SP;19:10:00;SP1;NS;19:50:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
11.07.2018;SP;12:00:00;SP1;NS;12:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
11.07.2018;SP;19:10:00;SP1;NS;19:50:00;1;Fahrplan 2018;0;1;0;0;0;;0;0;Banderole 1;0
12.07.2018;SP;10:00:00;SP1;NS;10:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
12.07.2018;SP;14:15:00;SP1;NS;14:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
13.07.2018;SP;10:25:00;SP1;NS;11:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
13.07.2018;SP;15:00:00;SP1;NS;15:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
14.07.2018;SP;11:15:00;SP1;NS;11:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
14.07.2018;SP;15:00:00;SP1;NS;15:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
15.07.2018;SP;11:45:00;SP1;NS;12:25:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
15.07.2018;SP;16:25:00;SP1;NS;17:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
16.07.2018;SP;12:25:00;SP1;NS;13:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
16.07.2018;SP;17:25:00;SP1;NS;18:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
17.07.2018;SP;13:25:00;SP1;NS;14:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
17.07.2018;SP;18:15:00;SP1;NS;18:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
18.07.2018;SP;14:10:00;SP1;NS;14:50:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
18.07.2018;SP;19:10:00;SP1;NS;19:50:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
19.07.2018;SP;15:00:00;SP1;NS;15:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
19.07.2018;SP;19:25:00;SP1;NS;20:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
20.07.2018;SP;15:25:00;SP1;NS;16:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
21.07.2018;SP;09:25:00;SP1;NS;10:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
21.07.2018;SP;16:45:00;SP1;NS;17:25:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
21.07.2018;SP;19:30:00;SP1;NS;20:10:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
22.07.2018;SP;10:25:00;SP1;NS;11:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
22.07.2018;SP;17:10:00;SP1;NS;17:50:00;1;Fahrplan 2018;0;1;0;0;0;;0;0;Banderole 1;0
23.07.2018;SP;11:25:00;SP1;NS;12:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
23.07.2018;SP;18:25:00;SP1;NS;19:05:00;1;Fahrplan 2018;0;1;0;0;0;;0;0;Banderole 1;0
24.07.2018;SP;11:25:00;SP1;NS;12:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
24.07.2018;SP;18:25:00;SP1;NS;19:05:00;1;Fahrplan 2018;0;1;0;0;0;;0;0;Banderole 1;0
25.07.2018;SP;12:15:00;SP1;NS;12:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
25.07.2018;SP;19:30:00;SP1;NS;20:10:00;1;Fahrplan 2018;0;1;0;0;0;;0;0;Banderole 1;0
26.07.2018;SP;11:00:00;SP1;NS;11:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
26.07.2018;SP;14:25:00;SP1;NS;15:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
26.07.2018;SP;22:00:00;SP1;NS;22:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
27.07.2018;SP;10:15:00;SP1;NS;10:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
27.07.2018;SP;15:00:00;SP1;NS;15:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
28.07.2018;SP;11:00:00;SP1;NS;11:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
28.07.2018;SP;15:25:00;SP1;NS;16:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
29.07.2018;SP;11:15:00;SP1;NS;11:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
29.07.2018;SP;16:00:00;SP1;NS;16:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
30.07.2018;SP;12:15:00;SP1;NS;12:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
30.07.2018;SP;16:25:00;SP1;NS;17:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
31.07.2018;SP;12:15:00;SP1;NS;12:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
31.07.2018;SP;17:00:00;SP1;NS;17:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
01.08.2018;SP;12:45:00;SP1;NS;13:25:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
01.08.2018;SP;17:25:00;SP1;NS;18:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
02.08.2018;SP;13:25:00;SP1;NS;14:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
02.08.2018;SP;18:00:00;SP1;NS;18:40:00;1;Fahrplan 2018;0;1;0;0;0;;0;0;Banderole 1;0
03.08.2018;SP;14:10:00;SP1;NS;14:50:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
03.08.2018;SP;18:25:00;SP1;NS;19:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
04.08.2018;SP;13:15:00;SP1;NS;13:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
04.08.2018;SP;16:25:00;SP1;NS;17:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
04.08.2018;SP;19:25:00;SP1;NS;20:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
05.08.2018;SP;15:25:00;SP1;NS;16:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
05.08.2018;SP;19:25:00;SP1;NS;20:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
06.08.2018;SP;16:25:00;SP1;NS;17:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
07.08.2018;SP;10:00:00;SP1;NS;10:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
07.08.2018;SP;17:10:00;SP1;NS;17:50:00;1;Fahrplan 2018;0;1;0;0;0;;0;0;Banderole 1;0
08.08.2018;SP;11:25:00;SP1;NS;12:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
08.08.2018;SP;18:30:00;SP1;NS;19:10:00;1;Fahrplan 2018;0;1;0;0;0;;0;0;Banderole 1;0
09.08.2018;SP;12:00:00;SP1;NS;12:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
10.08.2018;SP;12:25:00;SP1;NS;13:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
10.08.2018;SP;20:00:00;SP1;NS;20:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
11.08.2018;SP;10:25:00;SP1;NS;11:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
11.08.2018;SP;14:25:00;SP1;NS;15:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
12.08.2018;SP;10:45:00;SP1;NS;11:25:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
12.08.2018;SP;15:25:00;SP1;NS;16:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
13.08.2018;SP;11:25:00;SP1;NS;12:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
13.08.2018;SP;16:25:00;SP1;NS;17:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
14.08.2018;SP;12:15:00;SP1;NS;12:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
14.08.2018;SP;17:15:00;SP1;NS;17:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
15.08.2018;SP;13:15:00;SP1;NS;13:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
15.08.2018;SP;18:00:00;SP1;NS;18:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
16.08.2018;SP;17:15:00;SP1;NS;17:55:00;1;Fahrplan 2018;0;1;0;0;0;;0;0;Banderole 1;0
17.08.2018;SP;14:15:00;SP1;NS;14:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
18.08.2018;SP;15:25:00;SP1;NS;16:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
18.08.2018;SP;19:00:00;SP1;NS;19:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
19.08.2018;SP;16:00:00;SP1;NS;16:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
19.08.2018;SP;19:00:00;SP1;NS;19:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
20.08.2018;SP;09:25:00;SP1;NS;10:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
20.08.2018;SP;16:25:00;SP1;NS;17:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
20.08.2018;SP;20:00:00;SP1;NS;20:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
21.08.2018;SP;10:25:00;SP1;NS;11:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
22.08.2018;SP;09:25:00;SP1;NS;10:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
22.08.2018;SP;17:45:00;SP1;NS;18:25:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
22.08.2018;SP;20:00:00;SP1;NS;20:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
23.08.2018;SP;11:25:00;SP1;NS;12:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
23.08.2018;SP;19:00:00;SP1;NS;19:40:00;1;Fahrplan 2018;0;1;0;0;0;;0;0;Banderole 1;0
24.08.2018;SP;10:25:00;SP1;NS;11:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
24.08.2018;SP;14:00:00;SP1;NS;14:40:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
25.08.2018;SP;10:25:00;SP1;NS;11:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
25.08.2018;SP;14:30:00;SP1;NS;15:10:00;1;Fahrplan 2018;0;1;0;0;0;;0;0;Banderole 1;0
26.08.2018;SP;10:25:00;SP1;NS;11:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
26.08.2018;SP;15:15:00;SP1;NS;15:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
27.08.2018;SP;11:15:00;SP1;NS;11:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
27.08.2018;SP;15:25:00;SP1;NS;16:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
28.08.2018;SP;11:25:00;SP1;NS;12:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
28.08.2018;SP;16:25:00;SP1;NS;17:05:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
29.08.2018;SP;12:15:00;SP1;NS;12:55:00;1;Fahrplan 2018;0;1;1;1;1;;1;1;Banderole 1;0
